id_transaccion;monto;divisa;fecha;tipo
C1006624255;1213.64;USD;2026-11-28;PAYMENT
C1349025531;5800.85;USD;2026-10-09;PAYMENT
C338620258;8094.53;USD;2026-07-22;PAYMENT
C1502668485;3825.39;USD;2026-04-30;PAYMENT
C903268937;12162.01;USD;2026-03-08;PAYMENT
C1193841543;472385.25;USD;2026-12-11;CASH_OUT
C315461968;13427.34;USD;2026-10-02;PAYMENT
C255941269;1873.13;USD;2026-05-25;PAYMENT
C1917784974;6443.58;USD;2026-01-02;PAYMENT
C855547146;4008.01;USD;2026-12-08;PAYMENT
C105751207;197186.52;USD;2026-01-03;CASH_OUT
C1174881426;1220.37;USD;2026-10-23;PAYMENT
C745627268;1683.95;USD;2026-06-16;DEBIT
C1195542839;2713.67;USD;2026-10-31;PAYMENT
C130721104;4867.56;USD;2026-07-04;PAYMENT
C1924227192;242940.23;USD;2026-09-20;CASH_OUT
C583559449;4433.98;USD;2026-01-13;PAYMENT
C453671855;2168.8;USD;2026-04-03;PAYMENT
C52451302;10059.7;USD;2026-11-12;PAYMENT
C1856093404;8092.1;USD;2026-12-08;PAYMENT
C105321150;11770.54;USD;2026-08-15;PAYMENT
C820878444;1576.78;USD;2026-10-13;PAYMENT
C1187410086;320.53;USD;2026-06-22;PAYMENT
C95322593;3390.74;USD;2026-12-13;DEBIT
C802255644;2736.35;USD;2026-07-29;PAYMENT
C1617156106;6029.92;USD;2026-02-06;PAYMENT
C895366343;7506.65;USD;2026-10-06;PAYMENT
C707635461;12621.09;USD;2026-06-26;PAYMENT
C1624211687;1582.67;USD;2026-09-13;PAYMENT
C1997344422;881.26;USD;2026-03-19;PAYMENT
C1410367298;4651.67;USD;2026-07-07;DEBIT
C454160179;8074.16;USD;2026-11-16;PAYMENT
C1827303532;4337.08;USD;2026-08-21;PAYMENT
C791408866;429.42;USD;2026-04-13;DEBIT
C515520300;7645.96;USD;2026-09-23;PAYMENT
C637091966;221654.28;USD;2026-05-12;TRANSFER
C1428494531;10932.41;USD;2026-10-06;PAYMENT
C1504321715;4518.42;USD;2026-02-01;PAYMENT
C1260487756;1616.52;USD;2026-12-20;PAYMENT
C328197868;3545.37;USD;2026-04-13;PAYMENT
C431164562;159334.62;USD;2026-01-15;CASH_IN
C1163088324;334262.17;USD;2026-11-08;CASH_OUT
C696739588;5403.87;USD;2026-01-14;PAYMENT
C1228963996;13288.84;USD;2026-02-18;PAYMENT
C82825098;7079.24;USD;2026-01-05;PAYMENT
C932885627;4451.95;USD;2026-05-24;PAYMENT
C1251897263;25554.79;USD;2026-01-05;PAYMENT
C1313799195;6757.51;USD;2026-11-12;PAYMENT
C2093319848;2756.3;USD;2026-03-08;PAYMENT
C1151512955;4163.82;USD;2026-10-17;PAYMENT
C712423434;5416.8;USD;2026-03-27;DEBIT
C2125470482;8356.44;USD;2026-03-09;PAYMENT
C1641672672;7257.7;USD;2026-09-16;DEBIT
C2121317689;5570.5;USD;2026-06-02;PAYMENT
C1843743552;9181.99;USD;2026-12-02;PAYMENT
C948960194;663.34;USD;2026-09-01;PAYMENT
C1302877661;1532.35;USD;2026-05-17;PAYMENT
C562561015;1180.55;USD;2026-10-15;PAYMENT
C567656864;7950.29;USD;2026-06-13;PAYMENT
C1401295795;5334.81;USD;2026-09-03;PAYMENT
C288919635;760.21;USD;2026-01-02;PAYMENT
C1052842393;1697.56;USD;2026-01-16;PAYMENT
C167013780;112.56;USD;2026-09-27;PAYMENT
C779598031;13373.96;USD;2026-11-18;PAYMENT
C108982313;6606.47;USD;2026-12-09;DEBIT
C2113243119;208501.33;USD;2026-06-22;CASH_OUT
C1851255134;1045.63;USD;2026-11-23;PAYMENT
C1457226878;363482.02;USD;2026-12-17;CASH_OUT
C121678773;2935.86;USD;2026-10-13;DEBIT
C1443675930;88626.65;USD;2026-07-28;CASH_IN
C1609086753;540789.56;USD;2026-11-24;CASH_OUT
C1427775702;10430.39;USD;2026-03-05;PAYMENT
C1690481990;4279.07;USD;2026-11-08;PAYMENT
C2047984839;3537.25;USD;2026-04-09;PAYMENT
C1968552224;66225.76;USD;2026-01-08;TRANSFER
C1095947149;964.77;USD;2026-07-22;PAYMENT
C1402531280;12178.51;USD;2026-09-21;PAYMENT
C1556461159;310157.55;USD;2026-10-29;CASH_OUT
C1642973315;2272.54;USD;2026-08-07;PAYMENT
C405741210;6078.56;USD;2026-06-07;PAYMENT
C1712230656;4108.8;USD;2026-11-09;PAYMENT
C164439551;2671.31;USD;2026-08-15;PAYMENT
C896852376;12426.38;USD;2026-02-17;PAYMENT
C229919394;17373.04;USD;2026-08-09;PAYMENT
C1057569470;7272.63;USD;2026-11-09;PAYMENT
C1324262781;6548.43;USD;2026-12-21;PAYMENT
C237297104;2644.63;USD;2026-12-29;PAYMENT
C1418622705;6776.93;USD;2026-11-12;PAYMENT
C1925785585;1810.41;USD;2026-02-12;PAYMENT
C1037475674;2586.39;USD;2026-04-04;DEBIT
C983767354;47564.74;USD;2026-01-02;TRANSFER
C32393008;5485.04;USD;2026-07-19;PAYMENT
C1342374939;2644.54;USD;2026-07-14;DEBIT
C1917562344;9361.47;USD;2026-01-02;PAYMENT
C1807894765;1193.24;USD;2026-06-06;PAYMENT
C211973922;9549.7;USD;2026-12-17;DEBIT
C1890287843;593.4;USD;2026-08-23;CASH_OUT
C156711739;1122.14;USD;2026-07-20;PAYMENT
C2017860548;264361.19;USD;2026-08-11;TRANSFER
C1413886135;8148.08;USD;2026-11-26;PAYMENT
C278262050;8264.22;USD;2026-09-12;PAYMENT
C1029898472;3393.22;USD;2026-05-16;PAYMENT
C614580607;2392.53;USD;2026-05-20;PAYMENT
C1934692470;5324.43;USD;2026-10-02;PAYMENT
C1395073533;160700.51;USD;2026-05-21;CASH_OUT
C68195659;8901.32;USD;2026-09-30;DEBIT
C2142893855;9864.23;USD;2026-11-12;CASH_OUT
C993420850;8791.02;USD;2026-03-08;PAYMENT
C1364127192;35063.63;USD;2026-03-17;TRANSFER
C1635772897;35063.63;USD;2026-06-27;CASH_OUT
C1768952842;1066.04;USD;2026-01-30;PAYMENT
C989126847;5430.64;USD;2026-02-11;DEBIT
C609887969;161796.96;USD;2026-09-13;CASH_OUT
C1298380324;107292.25;USD;2026-03-24;CASH_OUT
C1181545730;6488.6;USD;2026-07-02;PAYMENT
C773348567;1617.97;USD;2026-02-01;PAYMENT
C1602167682;427175.03;USD;2026-08-09;CASH_OUT
C67620673;6765.12;USD;2026-03-20;DEBIT
C1746257394;3269.72;USD;2026-02-08;DEBIT
C1187779195;9499.4;USD;2026-01-21;PAYMENT
C1523510420;865.77;USD;2026-01-25;PAYMENT
C977997405;151096.79;USD;2026-07-01;CASH_OUT
C280531669;4244.4;USD;2026-05-25;DEBIT
C1027569178;885.9;USD;2026-08-01;PAYMENT
C1469907228;4322.17;USD;2026-07-10;PAYMENT
C1160652496;7664.12;USD;2026-05-16;PAYMENT
C2030138610;3644.85;USD;2026-08-30;PAYMENT
C1988746735;12462.9;USD;2026-07-28;PAYMENT
C439232821;3014.54;USD;2026-09-17;PAYMENT
C1264754451;5880.33;USD;2026-05-29;PAYMENT
C463381475;14025.72;USD;2026-09-16;PAYMENT
C1441243996;12187.88;USD;2026-10-21;PAYMENT
C1495445111;10777.89;USD;2026-10-19;PAYMENT
C720770771;708.82;USD;2026-09-06;PAYMENT
C1038820134;5633.3;USD;2026-09-08;DEBIT
C1658020779;2223.41;USD;2026-07-01;PAYMENT
C988690806;2195.63;USD;2026-09-27;PAYMENT
C667890001;1668.11;USD;2026-12-31;DEBIT
C310276293;281425.06;USD;2026-10-04;TRANSFER
C1494277749;18561.23;USD;2026-06-24;TRANSFER
C1091107430;39069.42;USD;2026-10-19;TRANSFER
C521342639;63186.93;USD;2026-05-29;TRANSFER
C2114629072;419757.69;USD;2026-08-13;TRANSFER
C557197074;127920.4;USD;2026-08-21;TRANSFER
C669725336;11136.72;USD;2026-10-19;TRANSFER
C537536188;33782.98;USD;2026-04-20;TRANSFER
C197491520;3776389.09;USD;2026-09-03;TRANSFER
C458998685;1127058.69;USD;2026-03-08;TRANSFER
C1700421020;112401.53;USD;2026-08-24;TRANSFER
C345290829;668237.36;USD;2026-12-11;TRANSFER
C883678948;789419.02;USD;2026-04-20;TRANSFER
C1906947271;569068.84;USD;2026-11-04;TRANSFER
C1177072083;682894.68;USD;2026-08-07;TRANSFER
C2010070923;443116.03;USD;2026-05-05;TRANSFER
C502891368;3942.44;USD;2026-01-04;TRANSFER
C566891420;539430.95;USD;2026-09-25;TRANSFER
C577734751;598782.65;USD;2026-11-30;TRANSFER
C752011518;600581.61;USD;2026-10-04;TRANSFER
C2103569615;221297.05;USD;2026-06-30;TRANSFER
C214320652;249592.99;USD;2026-08-08;TRANSFER
C1379207867;5170.23;USD;2026-08-19;PAYMENT
C443491171;8553.73;USD;2026-09-11;PAYMENT
C1589466857;9980.32;USD;2026-08-09;CASH_OUT
C1676888944;11982.62;USD;2026-03-16;PAYMENT
C458817438;2763.95;USD;2026-08-10;DEBIT
C795273218;265763.02;USD;2026-11-28;CASH_OUT
C1454870101;2364.01;USD;2026-07-30;PAYMENT
C709439274;1432.47;USD;2026-10-22;PAYMENT
C1482166692;233.76;USD;2026-03-27;PAYMENT
C1091781053;13259.12;USD;2026-07-13;PAYMENT
C1409342262;2364.34;USD;2026-11-19;PAYMENT
C762509150;3903.48;USD;2026-03-20;PAYMENT
C1520491508;301298.69;USD;2026-08-02;TRANSFER
C380616082;6623.21;USD;2026-11-30;PAYMENT
C2145420209;1009.43;USD;2026-02-02;DEBIT
C600017090;1639.33;USD;2026-03-30;PAYMENT
C259077766;2033.14;USD;2026-08-27;PAYMENT
C1263391254;45864.43;USD;2026-03-04;TRANSFER
C1554086576;11411.34;USD;2026-06-06;PAYMENT
C273777019;23.31;USD;2026-11-10;PAYMENT
C1644864746;613.83;USD;2026-06-12;PAYMENT
C829737737;7154.46;USD;2026-01-25;PAYMENT
C2061226112;1091.54;USD;2026-12-11;PAYMENT
C1443173326;3193.99;USD;2026-06-28;PAYMENT
C939254952;1849.56;USD;2026-04-09;PAYMENT
C2100771791;4170.82;USD;2026-04-29;PAYMENT
C98412281;4099.91;USD;2026-01-23;PAYMENT
C1420810053;5923.01;USD;2026-08-11;PAYMENT
C268379633;208376.61;USD;2026-09-18;TRANSFER
C201392112;131033.44;USD;2026-01-30;TRANSFER
C641664202;223848.92;USD;2026-12-15;TRANSFER
C748975217;68332.36;USD;2026-09-24;TRANSFER
C1510087865;205368.78;USD;2026-08-12;TRANSFER
C1366722422;424141.36;USD;2026-11-14;TRANSFER
C254918854;373185.07;USD;2026-05-10;TRANSFER
C12139181;2258388.15;USD;2026-09-24;TRANSFER
C1251219927;250968.18;USD;2026-08-24;TRANSFER
C792488644;19772.53;USD;2026-04-11;TRANSFER
C780843029;43023.82;USD;2026-12-28;TRANSFER
C1739555643;1628887.72;USD;2026-06-08;TRANSFER
C220165304;755499.13;USD;2026-10-02;TRANSFER
C1094272405;289203.45;USD;2026-10-15;TRANSFER
C973604791;902485.36;USD;2026-01-09;TRANSFER
C564526486;351854.11;USD;2026-09-12;TRANSFER
C1466558382;605790.2;USD;2026-10-08;TRANSFER
C1551303995;353312.93;USD;2026-07-27;TRANSFER
C649630909;855931.4;USD;2026-03-08;TRANSFER
C679449777;699928.86;USD;2026-04-15;TRANSFER
C817054343;5886.25;USD;2026-04-12;PAYMENT
C913746983;200774.62;USD;2026-02-06;TRANSFER
C1660451908;1088.94;USD;2026-09-25;DEBIT
C1224064486;3500.0;USD;2026-10-30;PAYMENT
C1363800072;109552.96;USD;2026-04-12;TRANSFER
C1886567481;59531.87;USD;2026-07-06;TRANSFER
C361571676;133637.07;USD;2026-12-18;TRANSFER
C749100260;75752.73;USD;2026-01-25;TRANSFER
C846274760;100362.16;USD;2026-01-28;TRANSFER
C1460126155;191177.92;USD;2026-12-17;TRANSFER
C727497138;435589.96;USD;2026-09-08;TRANSFER
C889422145;1950.77;USD;2026-09-11;TRANSFER
C248483913;2223005.62;USD;2026-03-06;TRANSFER
C1731137986;902505.61;USD;2026-04-10;TRANSFER
C695248316;1201716.66;USD;2026-10-03;TRANSFER
C5255258;494972.01;USD;2026-08-01;TRANSFER
C1928312257;1417001.19;USD;2026-10-27;TRANSFER
C1834031967;3445.96;USD;2026-08-18;PAYMENT
C1089680530;2650.82;USD;2026-01-05;PAYMENT
C718512571;2073.2;USD;2026-09-20;PAYMENT
C843867341;319825.94;USD;2026-01-01;CASH_OUT
C324507700;129431.13;USD;2026-10-26;CASH_OUT
C616443292;105351.94;USD;2026-10-05;CASH_OUT
C1540832538;38167.0;USD;2026-07-11;CASH_OUT
C183259297;4682.74;USD;2026-09-28;CASH_OUT
C626393072;1280.14;USD;2026-04-21;DEBIT
C1892869131;3039.84;USD;2026-02-11;DEBIT
C302987494;5998.0;USD;2026-09-26;PAYMENT
C1882116496;4273.0;USD;2026-01-06;PAYMENT
C2081964843;3637.13;USD;2026-11-19;PAYMENT
C1893899796;892.53;USD;2026-11-07;PAYMENT
C94682872;10707.6;USD;2026-02-10;PAYMENT
C608817143;6380.75;USD;2026-11-11;PAYMENT
C1658487789;271161.74;USD;2026-07-28;TRANSFER
C1568949719;274108.4;USD;2026-10-17;TRANSFER
C936906727;2676.97;USD;2026-10-05;DEBIT
C944752500;7512.61;USD;2026-08-03;PAYMENT
C1911138454;8612.28;USD;2026-05-19;PAYMENT
C1082865087;413.4;USD;2026-02-02;PAYMENT
C364704856;6794.39;USD;2026-08-21;PAYMENT
C1137078855;9247.18;USD;2026-03-05;PAYMENT
C1919125229;2821.51;USD;2026-03-29;PAYMENT
C347808407;378703.81;USD;2026-01-01;TRANSFER
C1773008684;9818.95;USD;2026-12-04;PAYMENT
C437630857;13268.46;USD;2026-12-16;PAYMENT
C1365575811;378896.52;USD;2026-01-16;CASH_IN
C1817154869;65671.39;USD;2026-08-01;CASH_IN
C1540476618;35492.2;USD;2026-06-24;CASH_IN
C818093527;18510.43;USD;2026-12-29;CASH_IN
C1234905692;83587.86;USD;2026-08-06;CASH_IN
C1500379239;62455.76;USD;2026-07-15;CASH_IN
C203409950;44708.03;USD;2026-11-21;CASH_IN
C605705199;343189.13;USD;2026-04-24;CASH_IN
C876823802;60215.46;USD;2026-09-11;CASH_IN
C47918293;235288.68;USD;2026-01-05;CASH_IN
C1894144426;206955.99;USD;2026-02-17;CASH_IN
C102103410;383446.61;USD;2026-04-02;CASH_IN
C677317086;145095.94;USD;2026-05-18;CASH_IN
C1933129092;300632.87;USD;2026-12-06;CASH_IN
C827328832;119081.76;USD;2026-10-23;CASH_IN
C405252209;203148.34;USD;2026-04-23;CASH_IN
C1223050066;104335.07;USD;2026-02-01;CASH_IN
C1917442783;251482.63;USD;2026-07-27;CASH_IN
C1130551263;92784.06;USD;2026-12-03;CASH_IN
C1713605602;21670.38;USD;2026-10-28;CASH_IN
C472234151;175443.85;USD;2026-02-02;CASH_IN
C537265886;226031.29;USD;2026-09-18;CASH_IN
C1963974958;234052.7;USD;2026-12-09;CASH_IN
C260638966;229848.96;USD;2026-06-09;CASH_IN
C1045985568;111655.85;USD;2026-12-28;CASH_IN
C788048067;51284.87;USD;2026-12-09;CASH_IN
C619985571;270.78;USD;2026-09-05;CASH_IN
C1677543539;154442.99;USD;2026-04-29;CASH_IN
C504478805;34918.59;USD;2026-09-14;CASH_IN
C1967432164;57262.72;USD;2026-04-24;CASH_IN
C1893772493;189703.56;USD;2026-09-22;CASH_IN
C2035801202;288838.13;USD;2026-06-30;CASH_IN
C1790387225;61505.91;USD;2026-10-26;CASH_IN
C984412970;404167.6;USD;2026-12-25;CASH_IN
C1340057206;57323.56;USD;2026-11-13;CASH_IN
C137123763;68988.21;USD;2026-09-27;CASH_IN
C1541942595;74230.21;USD;2026-02-16;CASH_IN
C100708535;377287.8;USD;2026-01-17;CASH_IN
C878598679;185897.79;USD;2026-01-18;CASH_IN
C1587872480;173842.23;USD;2026-01-23;CASH_IN
C1144897090;31646.31;USD;2026-12-21;CASH_IN
C1195064186;48134.99;USD;2026-06-18;CASH_IN
C24334184;229982.47;USD;2026-04-17;CASH_IN
C2008547236;216806.48;USD;2026-09-27;CASH_IN
C1590792382;117257.18;USD;2026-06-29;CASH_IN
C1076855029;174413.77;USD;2026-09-16;CASH_IN
C1539088279;72897.92;USD;2026-09-05;CASH_IN
C322830747;82564.24;USD;2026-08-04;CASH_IN
C1094199074;63764.9;USD;2026-12-17;CASH_IN
C2108440536;183074.81;USD;2026-04-08;CASH_IN
C1112758237;223744.8;USD;2026-10-16;CASH_IN
C553821397;46179.38;USD;2026-09-19;CASH_IN
C553879264;91611.03;USD;2026-09-03;CASH_IN
C1028472807;128022.19;USD;2026-04-11;CASH_IN
C1710783020;157949.72;USD;2026-07-21;CASH_IN
C1365790282;26516.56;USD;2026-09-14;CASH_IN
C1826747905;105647.45;USD;2026-05-03;CASH_IN
C948395645;61858.19;USD;2026-02-05;CASH_IN
C512256603;245041.35;USD;2026-11-20;CASH_IN
C226586078;42922.81;USD;2026-05-18;CASH_IN
C1848886161;137465.55;USD;2026-02-10;CASH_IN
C1816468636;170207.14;USD;2026-03-17;CASH_IN
C834824701;18513.77;USD;2026-03-28;CASH_IN
C925568390;199318.34;USD;2026-09-10;CASH_IN
C1198817209;26295.3;USD;2026-09-22;CASH_IN
C51460663;111549.83;USD;2026-01-27;CASH_IN
C557725225;56912.01;USD;2026-02-15;CASH_IN
C1318475957;414285.51;USD;2026-11-20;CASH_IN
C712732521;298109.36;USD;2026-10-02;CASH_IN
C540092563;269736.99;USD;2026-05-18;CASH_IN
C1894698434;18622.16;USD;2026-10-17;CASH_IN
C205615258;183816.31;USD;2026-09-20;CASH_IN
C2108708444;143405.8;USD;2026-09-19;CASH_IN
C1424788681;449.97;USD;2026-12-25;PAYMENT
C1428726828;2743.55;USD;2026-11-07;PAYMENT
C443502884;1548.73;USD;2026-07-24;PAYMENT
C247644034;4828.43;USD;2026-07-19;PAYMENT
C1824570614;1737.12;USD;2026-05-12;PAYMENT
C854989361;1089.31;USD;2026-10-23;PAYMENT
C1720865719;5237.7;USD;2026-04-22;PAYMENT
C1369468094;3364.48;USD;2026-10-01;PAYMENT
C1235635586;1889.41;USD;2026-03-19;PAYMENT
C1725054538;2685.44;USD;2026-12-08;PAYMENT
C1302141801;1238.08;USD;2026-03-30;PAYMENT
C622820646;17994.24;USD;2026-01-03;PAYMENT
C1389432760;6396.49;USD;2026-04-10;PAYMENT
C535352603;2380.21;USD;2026-05-11;PAYMENT
C577245010;139754.72;USD;2026-12-28;CASH_OUT
C1624788833;8787.63;USD;2026-12-14;PAYMENT
C843959601;2261.24;USD;2026-07-10;DEBIT
C1346197173;2807.73;USD;2026-08-03;DEBIT
C1924966548;4247.14;USD;2026-05-19;PAYMENT
C533173186;4504.48;USD;2026-04-13;PAYMENT
C848958019;3051.76;USD;2026-01-15;PAYMENT
C758465579;5675.84;USD;2026-11-01;PAYMENT
C1167327028;194.4;USD;2026-08-12;DEBIT
C936628786;8176.58;USD;2026-03-29;PAYMENT
C1478334108;4074.17;USD;2026-06-20;PAYMENT
C726051009;13695.83;USD;2026-10-03;PAYMENT
C701166114;8092.22;USD;2026-04-05;PAYMENT
C1481751887;286803.5;USD;2026-05-22;CASH_OUT
C2094115865;3620.25;USD;2026-08-08;PAYMENT
C1017792343;153952.87;USD;2026-05-26;CASH_OUT
C1774468680;1335.03;USD;2026-03-07;PAYMENT
C981487964;96.32;USD;2026-07-09;PAYMENT
C478182173;412906.88;USD;2026-12-13;TRANSFER
C596333086;288638.46;USD;2026-09-18;TRANSFER
C456785282;2918.83;USD;2026-08-13;PAYMENT
C560465923;4852.65;USD;2026-07-02;PAYMENT
C210474732;13343.47;USD;2026-02-13;PAYMENT
C764358458;1672.55;USD;2026-05-02;DEBIT
C539240764;1020.89;USD;2026-04-22;PAYMENT
C201804812;4440.79;USD;2026-09-16;PAYMENT
C1498016680;12271.39;USD;2026-05-26;PAYMENT
C1490985125;379953.15;USD;2026-06-25;TRANSFER
C707506411;9198.49;USD;2026-12-28;PAYMENT
C755328698;660.52;USD;2026-06-09;PAYMENT
C1999135802;3485.64;USD;2026-02-02;PAYMENT
C85357160;413.84;USD;2026-01-25;PAYMENT
C683718244;3865.44;USD;2026-01-05;PAYMENT
C452457802;124832.65;USD;2026-09-25;CASH_OUT
C1857910993;302151.25;USD;2026-07-02;TRANSFER
C1130598644;1854.51;USD;2026-01-08;PAYMENT
C1760401098;2850.6;USD;2026-12-06;PAYMENT
C841537936;130905.88;USD;2026-12-11;CASH_OUT
C1424439581;8782.48;USD;2026-06-19;PAYMENT
C626626764;254286.27;USD;2026-09-18;CASH_IN
C1372137902;10239.16;USD;2026-12-05;PAYMENT
C701681793;7276.69;USD;2026-01-19;TRANSFER
C1088744071;4993.81;USD;2026-03-14;DEBIT
C1484275564;8531.44;USD;2026-09-17;DEBIT
C981159997;4297.27;USD;2026-02-25;PAYMENT
C1657125852;7287.73;USD;2026-10-12;PAYMENT
C465909321;5375.2;USD;2026-05-10;PAYMENT
C1205419533;3830.45;USD;2026-12-20;PAYMENT
C1964926542;70543.76;USD;2026-05-13;TRANSFER
C369901249;3558.79;USD;2026-11-19;PAYMENT
C80756779;6891.56;USD;2026-11-01;PAYMENT
C1970779713;2875.66;USD;2026-12-30;PAYMENT
C827579900;4632.68;USD;2026-01-26;PAYMENT
C681747431;13693.11;USD;2026-10-08;PAYMENT
C280223635;81222.77;USD;2026-04-19;TRANSFER
C245530164;2801.1;USD;2026-03-31;DEBIT
C866273692;273951.34;USD;2026-06-22;TRANSFER
C242408359;490341.11;USD;2026-07-24;TRANSFER
C3392189;226.29;USD;2026-03-29;PAYMENT
C1009916891;204691.97;USD;2026-06-15;CASH_OUT
C612716569;3399.54;USD;2026-03-28;PAYMENT
C1296928719;261.95;USD;2026-10-28;PAYMENT
C1862674654;1815.83;USD;2026-05-16;PAYMENT
C507061061;10287.6;USD;2026-03-16;PAYMENT
C1290614253;2633.08;USD;2026-02-10;DEBIT
C740467528;8818.07;USD;2026-03-05;PAYMENT
C1960253514;271.77;USD;2026-02-13;PAYMENT
C1748097277;7017.21;USD;2026-04-07;PAYMENT
C1803890702;16709.74;USD;2026-02-11;PAYMENT
C1556061855;2020.04;USD;2026-04-30;PAYMENT
C1513029997;3601.28;USD;2026-06-11;PAYMENT
C986944742;6027.22;USD;2026-08-29;DEBIT
C1616438581;7886.77;USD;2026-11-30;PAYMENT
C501951555;421520.68;USD;2026-06-03;TRANSFER
C1002041276;2444.49;USD;2026-03-07;PAYMENT
C724028528;2786.6;USD;2026-03-14;PAYMENT
C467313213;2186.58;USD;2026-03-15;PAYMENT
C1822630059;265803.38;USD;2026-02-19;CASH_OUT
C1356236848;12363.37;USD;2026-01-15;PAYMENT
C1987354705;3014.72;USD;2026-05-13;DEBIT
C61304908;9533.48;USD;2026-12-22;TRANSFER
C1733619456;139555.44;USD;2026-11-21;TRANSFER
C1637601612;13525.15;USD;2026-06-10;PAYMENT
C170106909;5134.7;USD;2026-12-18;PAYMENT
C1969347346;4881.15;USD;2026-05-04;PAYMENT
C615853374;130470.14;USD;2026-02-23;CASH_OUT
C366916060;722161.86;USD;2026-09-05;TRANSFER
C1855734078;5085.47;USD;2026-12-26;PAYMENT
C1526062841;4617.63;USD;2026-07-01;PAYMENT
C920446957;3941.6;USD;2026-12-06;PAYMENT
C869290854;1471.39;USD;2026-04-07;PAYMENT
C1989332276;5480.96;USD;2026-10-06;PAYMENT
C851480926;1834.74;USD;2026-01-08;PAYMENT
C1895054149;365914.64;USD;2026-10-10;CASH_IN
C651235118;16472.92;USD;2026-09-17;PAYMENT
C2111247080;31922.09;USD;2026-08-28;PAYMENT
C36627152;6450.56;USD;2026-08-11;PAYMENT
C1048128739;315325.25;USD;2026-12-21;CASH_OUT
C1404834600;2869.11;USD;2026-02-14;PAYMENT
C1008612116;2738.86;USD;2026-01-11;PAYMENT
C2028036437;60503.37;USD;2026-07-27;CASH_IN
C1420012431;450.55;USD;2026-05-01;PAYMENT
C1780399359;8161.64;USD;2026-06-24;DEBIT
C428245792;40149.38;USD;2026-08-29;TRANSFER
C1353759820;5829.39;USD;2026-01-30;PAYMENT
C331748029;9119.89;USD;2026-09-01;PAYMENT
C1802736936;3854.39;USD;2026-03-29;PAYMENT
C1105090408;1053.13;USD;2026-08-10;PAYMENT
C687501326;7296.95;USD;2026-12-13;PAYMENT
C235151116;9114.34;USD;2026-10-23;PAYMENT
C295055909;18625.28;USD;2026-09-18;PAYMENT
C300811000;2134.11;USD;2026-02-21;PAYMENT
C1638249646;3743.03;USD;2026-01-20;PAYMENT
C1533672820;17457.7;USD;2026-07-05;PAYMENT
C1132369181;1098.78;USD;2026-06-05;PAYMENT
C1671816300;1393.49;USD;2026-11-15;PAYMENT
C1240412896;3466.83;USD;2026-02-12;PAYMENT
C1809129176;12960.72;USD;2026-06-15;PAYMENT
C1370224403;3383.61;USD;2026-03-23;PAYMENT
C1296910502;3285.68;USD;2026-12-10;PAYMENT
C1069584108;4898.07;USD;2026-07-11;PAYMENT
C2063786038;9642.19;USD;2026-08-19;PAYMENT
C505968231;1919.77;USD;2026-08-22;PAYMENT
C1107404311;21820.68;USD;2026-01-07;PAYMENT
C465152579;18187.81;USD;2026-05-20;PAYMENT
C234223040;23069.76;USD;2026-08-29;PAYMENT
C1723278948;6820.53;USD;2026-05-10;PAYMENT
C1489831627;2635.06;USD;2026-05-26;PAYMENT
C1689458432;5371.1;USD;2026-06-25;PAYMENT
C195970976;358124.44;USD;2026-01-13;CASH_OUT
C1957282992;2645.88;USD;2026-01-14;PAYMENT
C470132045;5454.05;USD;2026-09-02;DEBIT
C1710191146;2691.57;USD;2026-08-28;PAYMENT
C558404860;3269.57;USD;2026-12-04;DEBIT
C274100821;3623.4;USD;2026-05-21;PAYMENT
C474933596;102.37;USD;2026-11-20;PAYMENT
C1520656618;5601.3;USD;2026-11-29;PAYMENT
C237484673;151768.14;USD;2026-07-12;CASH_OUT
C1412656257;2725.19;USD;2026-03-13;PAYMENT
C904208473;1534.54;USD;2026-03-05;PAYMENT
C1237144823;402.54;USD;2026-09-04;PAYMENT
C1998882269;12617.81;USD;2026-09-23;DEBIT
C1511180072;3631.87;USD;2026-07-24;PAYMENT
C1851522556;333946.96;USD;2026-01-19;CASH_OUT
C1031968647;7648.78;USD;2026-03-19;PAYMENT
C1371400311;11679.19;USD;2026-02-03;PAYMENT
C1227867806;272.8;USD;2026-07-14;PAYMENT
C800493254;1380.95;USD;2026-03-26;PAYMENT
C987595204;29587.32;USD;2026-12-17;CASH_OUT
C438123546;1056.64;USD;2026-04-07;PAYMENT
C22668134;2515.46;USD;2026-03-12;PAYMENT
C609389093;6077.94;USD;2026-05-01;DEBIT
C397318359;8648.45;USD;2026-02-09;DEBIT
C1495407511;5264.43;USD;2026-10-31;DEBIT
C1791267914;3821.75;USD;2026-02-23;PAYMENT
C972843820;4920.42;USD;2026-12-02;PAYMENT
C1055104416;5635.6;USD;2026-06-17;PAYMENT
C130850024;11508.76;USD;2026-03-16;PAYMENT
C202064342;2147.21;USD;2026-12-15;PAYMENT
C738174829;8380.77;USD;2026-01-12;PAYMENT
C1830969563;3850.6;USD;2026-03-28;PAYMENT
C1237264838;5238.73;USD;2026-01-06;PAYMENT
C4181455;6173.13;USD;2026-09-06;PAYMENT
C1177101170;1196.9;USD;2026-04-13;PAYMENT
C1816397102;150.07;USD;2026-11-07;PAYMENT
C1393198164;624.1;USD;2026-01-29;PAYMENT
C1377160602;1012.86;USD;2026-01-29;PAYMENT
C823758059;3688.28;USD;2026-01-17;PAYMENT
